name,artist,id,added_at,added_by
"New Person, Same Old Mistakes",Tame Impala,52ojopYMUzeNcudsoz7O9D,2023-04-21T02:27:41Z,1236518336
People Everywhere (Still Alive),Khruangbin,2OQ1V0e2O56AeIo4ywuYKF,2023-04-21T02:27:41Z,1236518336
Work This Time,King Gizzard & The Lizard Wizard,1OobBUpmfTjpUgxjbxMIes,2023-04-21T02:27:41Z,1236518336
Dissolve Me,alt-J,57G7lP5rXEHBJ5nF23ew5f,2023-04-21T02:27:41Z,1236518336
BTSTU - Edit,Jai Paul,0MZz25sxDA1W8HA84duaHS,2023-04-21T02:27:41Z,1236518336
So Good At Being in Trouble,Unknown Mortal Orchestra,2lwi35A2ym3FAmSlvOGnQp,2023-04-21T02:27:41Z,1236518336
Cooks,Still Woozy,75TDPu9k7Yv3IovdYaNCwk,2023-04-21T02:27:41Z,1236518336
Season 2 Episode 3,Glass Animals,4vcoNCrTtunmJ9q8srpVly,2023-04-21T02:27:41Z,1236518336
Ghostride,Crumb,0R3TWpoxAhT3HDXM7tpRzS,2023-04-21T02:27:41Z,1236518336
Curiosity,Andrew Prahlow,3uJWJQ2TgKQlpN05boVeMU,2023-04-21T02:27:41Z,1236518336
Bambi,Hippo Campus,5dmPNuHmRRJuHmJTDa7NuJ,2023-04-21T02:27:41Z,1236518336
'Cause I'm A Man,Tame Impala,2O99aywAVBhaPrsiJ6zbSS,2023-04-21T02:27:41Z,1236518336
Sound & Color,Alabama Shakes,26HaY4D7AV0gVxmkz11bIz,2023-04-21T02:27:41Z,1236518336
Dark Days,Local Natives,7LZN7FkxHZk6maiN6NdI2i,2023-04-21T02:27:41Z,1236518336
Two Fish and an Elephant,Khruangbin,2kGMBOPXMtb9gxzVYdplg9,2023-04-21T02:27:41Z,1236518336
Bloodflood,alt-J,1QTEPdRzHVpXd0GO8Mf3eA,2023-04-21T02:27:41Z,1236518336
"I Was Feeling Down, I Found a Nice Witch and We're Friends",In Love With a Ghost,2Csg0XMPdNmHLozWODtsQq,2023-04-21T02:27:41Z,1236518336
Necessary Evil,Unknown Mortal Orchestra,4EZ2C0321dYtzKD0zEfsUy,2023-04-21T02:27:41Z,1236518336
Goodie Bag,Still Woozy,4vHNeBWDQpVCmGbaccrRzi,2023-04-21T02:27:41Z,1236518336
Flip,Glass Animals,48KSlIKpiGGMiwmnTqumyg,2023-04-21T02:27:41Z,1236518336
All I Need,"Noname, Xavier Omär",4668yE5DFMEOyFUZC04brA,2023-04-21T02:27:41Z,1236518336
Salad Days,Mac DeMarco,2QilECqmzYBoI6yS5D8ftS,2023-04-21T02:27:41Z,1236518336
Paradise Circus,Massive Attack,2BndJYJQ17UcEeUFJP5JmY,2023-04-21T02:27:41Z,1236518336
Nangs,Tame Impala,1cCbsojaA6GIT7Y3zuMJ1q,2023-04-21T02:27:41Z,1236518336
Empire Ants (feat. Little Dragon),"Gorillaz, Little Dragon",3a6PN6BRB8PP3ms48s7kU1,2023-04-21T02:27:41Z,1236518336
Zionsville,Khruangbin,1IVgPGfYxyuOLKOYdEBLOW,2023-04-21T02:27:41Z,1236518336
Deadcrush,alt-J,7gn0MfkV4ZuMkqbPlmhIlx,2023-04-21T02:27:41Z,1236518336
Feast Your Eyes,Sticky Fingers,5IKNgusj3nF5xWfBHhuTf1,2023-04-21T02:27:41Z,1236518336
Travelers,Andrew Prahlow,607Rub0edH75AmHEIsuw8N,2023-04-21T02:27:41Z,1236518336
Uptown Folks,DOPE LEMON,5RxiYD50AlzGAINxxFoBN2,2023-04-21T02:27:41Z,1236518336
Youth,Glass Animals,1LPGwuFgIzbJoShfDdw7MY,2023-04-21T02:27:41Z,1236518336
Buzzing In The Light,Dr. Dog,4rTftcEWlMXJsj7IfOUnjZ,2023-04-21T02:27:41Z,1236518336
On the Level,Mac DeMarco,4RpwQDPnn1GhWpZooUcCzd,2023-04-21T02:27:41Z,1236518336
